Entity,Code,Year,"Homicide rate per 100,000 population",World region according to OWID
Jordan,JOR,2015,1.7706108,Asia
Jordan,JOR,2016,1.4790584,Asia
Jordan,JOR,2017,1.2995609,Asia
Jordan,JOR,2018,0.8984635,Asia
Jordan,JOR,2019,1.14319,Asia
Jordan,JOR,2020,0.9939967,Asia
Jordan,JOR,2021,1.0301495,Asia
Jordan,JOR,2022,1.1193768,Asia
Jordan,JOR,2023,0.98783016,Asia
Kazakhstan,KAZ,1990,8.59855,Asia
Kazakhstan,KAZ,1991,8.750709,Asia
Kazakhstan,KAZ,1992,10.846598,Asia
Kazakhstan,KAZ,1993,14.970054,Asia
Kazakhstan,KAZ,1994,14.95561,Asia
Kazakhstan,KAZ,1995,14.625951,Asia
Kazakhstan,KAZ,1996,15.990471,Asia
Kazakhstan,KAZ,1997,16.087763,Asia
Kazakhstan,KAZ,1998,16.174812,Asia
Kazakhstan,KAZ,1999,15.359856,Asia
Kazakhstan,KAZ,2000,14.998933,Asia
Kazakhstan,KAZ,2001,13.867889,Asia
Kazakhstan,KAZ,2002,12.56333,Asia
Kazakhstan,KAZ,2003,12.643373,Asia
Kazakhstan,KAZ,2004,13.192296,Asia
Kazakhstan,KAZ,2008,11.000501,Asia
Kazakhstan,KAZ,2009,10.655935,Asia
Kazakhstan,KAZ,2010,8.237903,Asia
Kazakhstan,KAZ,2011,8.320637,Asia
Kazakhstan,KAZ,2012,7.315337,Asia
Kazakhstan,KAZ,2013,6.379403,Asia
Kazakhstan,KAZ,2014,5.0740094,Asia
Kazakhstan,KAZ,2015,4.7168326,Asia
Kazakhstan,KAZ,2017,4.9056582,Asia
Kazakhstan,KAZ,2020,3.110545,Asia
Kazakhstan,KAZ,2021,2.8464916,Asia
Kazakhstan,KAZ,2022,2.5505862,Asia
Kenya,KEN,2004,3.4560087,Africa
Kenya,KEN,2005,3.027113,Africa
Kenya,KEN,2006,2.996856,Africa
Kenya,KEN,2007,2.8963346,Africa
Kenya,KEN,2008,3.0994468,Africa
Kenya,KEN,2009,4.720446,Africa
Kenya,KEN,2010,4.629967,Africa
Kenya,KEN,2011,5.3112297,Africa
Kenya,KEN,2012,5.4091864,Africa
Kenya,KEN,2014,5.0052724,Africa
Kenya,KEN,2015,4.8015943,Africa
Kenya,KEN,2016,4.908632,Africa
Kenya,KEN,2017,5.0124226,Africa
Kenya,KEN,2018,3.1250556,Africa
Kenya,KEN,2019,3.077955,Africa
Kenya,KEN,2020,3.5601206,Africa
Kenya,KEN,2021,5.2537465,Africa
Kenya,KEN,2022,4.8716683,Africa
Kiribati,KIR,1991,0,Oceania
Kiribati,KIR,1992,0,Oceania
Kiribati,KIR,1993,0,Oceania
Kiribati,KIR,1994,0,Oceania
Kiribati,KIR,1995,0,Oceania
Kiribati,KIR,1996,1.210324,Oceania
Kiribati,KIR,1997,0,Oceania
Kiribati,KIR,1998,0,Oceania
Kiribati,KIR,1999,0,Oceania
Kiribati,KIR,2000,3.3855078,Oceania
Kiribati,KIR,2001,4.427987,Oceania
Kiribati,KIR,2008,6.7164,Oceania
Kiribati,KIR,2009,0.93925816,Oceania
Kiribati,KIR,2010,3.6797173,Oceania
Kiribati,KIR,2011,9.941481,Oceania
Kiribati,KIR,2012,7.1247907,Oceania
Kosovo,OWID_KOS,2008,6.274787,Europe
Kosovo,OWID_KOS,2009,4.067574,Europe
Kosovo,OWID_KOS,2010,5.925951,Europe
Kosovo,OWID_KOS,2011,3.45992,Europe
Kosovo,OWID_KOS,2012,4.981921,Europe
Kosovo,OWID_KOS,2013,2.2562594,Europe
Kosovo,OWID_KOS,2014,3.0403867,Europe
Kosovo,OWID_KOS,2015,2.3608503,Europe
Kosovo,OWID_KOS,2016,2.1569297,Europe
Kosovo,OWID_KOS,2017,2.7147493,Europe
Kosovo,OWID_KOS,2018,2.4890523,Europe
Kosovo,OWID_KOS,2019,1.3674886,Europe
Kosovo,OWID_KOS,2020,2.112575,Europe
Kosovo,OWID_KOS,2021,1.8949775,Europe
Kuwait,KWT,1996,0.92472374,Asia
Kuwait,KWT,2001,1.9421135,Asia
Kuwait,KWT,2002,1.1165192,Asia
Kuwait,KWT,2003,1.3744851,Asia
Kuwait,KWT,2004,1.9932133,Asia
Kuwait,KWT,2005,1.8329855,Asia
Kuwait,KWT,2006,1.9029628,Asia
Kuwait,KWT,2007,2.3525786,Asia
Kuwait,KWT,2008,1.433194,Asia
Kuwait,KWT,2009,1.752827,Asia
Kuwait,KWT,2010,2.0384786,Asia
Kuwait,KWT,2011,1.8832905,Asia
Kuwait,KWT,2012,1.8279755,Asia
Kuwait,KWT,2017,1.1071839,Asia
Kuwait,KWT,2018,0.8558104,Asia
Kuwait,KWT,2019,0.3601824,Asia
Kuwait,KWT,2020,0.24999182,Asia
Latin America and the Caribbean (UN),UN_LAC,2000,21.96584,
Latin America and the Caribbean (UN),UN_LAC,2001,22.535698,
Latin America and the Caribbean (UN),UN_LAC,2002,23.126528,
Latin America and the Caribbean (UN),UN_LAC,2003,22.814724,
Latin America and the Caribbean (UN),UN_LAC,2004,21.119514,
Latin America and the Caribbean (UN),UN_LAC,2005,20.633251,
Latin America and the Caribbean (UN),UN_LAC,2006,20.983673,
Latin America and the Caribbean (UN),UN_LAC,2007,20.389637,
Latin America and the Caribbean (UN),UN_LAC,2008,21.99224,
Latin America and the Caribbean (UN),UN_LAC,2009,23.31555,
Latin America and the Caribbean (UN),UN_LAC,2010,23.912169,
Latin America and the Caribbean (UN),UN_LAC,2011,24.261974,
Latin America and the Caribbean (UN),UN_LAC,2012,24.448147,
Latin America and the Caribbean (UN),UN_LAC,2013,23.746626,
Latin America and the Caribbean (UN),UN_LAC,2014,23.3651,
Latin America and the Caribbean (UN),UN_LAC,2015,22.658537,
Latin America and the Caribbean (UN),UN_LAC,2016,23.570793,
Latin America and the Caribbean (UN),UN_LAC,2017,24.052797,
Latin America and the Caribbean (UN),UN_LAC,2018,23.113605,
Latin America and the Caribbean (UN),UN_LAC,2019,21.089586,
Latin America and the Caribbean (UN),UN_LAC,2020,20.337412,
Latin America and the Caribbean (UN),UN_LAC,2021,20.31501,
Latin America and the Caribbean (UN),UN_LAC,2022,19.993282,
Latin America and the Caribbean (UN),UN_LAC,2023,19.71786,
Latvia,LVA,1992,9.905055,Europe
Latvia,LVA,1993,15.094664,Europe
Latvia,LVA,1994,13.802768,Europe
Latvia,LVA,1995,11.585113,Europe
Latvia,LVA,1996,10.903592,Europe
Latvia,LVA,1997,11.178553,Europe
Latvia,LVA,1998,10.372544,Europe
Latvia,LVA,1999,9.578296,Europe
Latvia,LVA,2000,10.04935,Europe
Latvia,LVA,2001,9.365774,Europe
Latvia,LVA,2002,9.258655,Europe
Latvia,LVA,2012,3.440423,Europe
Latvia,LVA,2013,2.4838426,Europe
Latvia,LVA,2014,3.209389,Europe
Latvia,LVA,2015,3.3874876,Europe
Latvia,LVA,2016,3.5206542,Europe
Latvia,LVA,2017,4.1696825,Europe
Latvia,LVA,2018,4.3577776,Europe
Latvia,LVA,2019,3.3955626,Europe
Latvia,LVA,2020,3.6820333,Europe
Latvia,LVA,2021,3.0229313,Europe
Latvia,LVA,2022,3.5618157,Europe
Latvia,LVA,2023,2.4968178,Europe
Lebanon,LBN,2008,3.7154694,Asia
Lebanon,LBN,2009,2.9044807,Asia
Lebanon,LBN,2010,3.2333007,Asia
Lebanon,LBN,2011,3.29669,Asia
Lebanon,LBN,2012,3.705301,Asia
Lebanon,LBN,2013,4.1090384,Asia
Lebanon,LBN,2014,3.7813196,Asia
Lebanon,LBN,2015,3.5689626,Asia
Lebanon,LBN,2016,3.7165554,Asia
Lebanon,LBN,2017,3.9934235,Asia
Lebanon,LBN,2018,2.8742743,Asia
Lebanon,LBN,2019,3.1408587,Asia
Lebanon,LBN,2020,2.24467,Asia
Lesotho,LSO,1990,28.67885,Africa
Lesotho,LSO,1991,29.798437,Africa
Lesotho,LSO,1992,34.164776,Africa
Lesotho,LSO,1993,34.967003,Africa
Lesotho,LSO,1994,43.21196,Africa
Lesotho,LSO,2007,45.820633,Africa
Lesotho,LSO,2008,38.239742,Africa
Liberia,LBR,2007,2.7255015,Africa
Liberia,LBR,2008,4.632291,Africa
Liberia,LBR,2009,3.6773775,Africa
Liberia,LBR,2010,3.1782088,Africa
Liberia,LBR,2011,3.8141007,Africa
Liberia,LBR,2012,3.0870948,Africa
Liechtenstein,LIE,1994,0,Europe
Liechtenstein,LIE,1995,0,Europe
Liechtenstein,LIE,1996,0,Europe
Liechtenstein,LIE,1997,0,Europe
Liechtenstein,LIE,1998,0,Europe
Liechtenstein,LIE,1999,3.055581,Europe
Liechtenstein,LIE,2000,0,Europe
Liechtenstein,LIE,2001,0,Europe
Liechtenstein,LIE,2002,0,Europe
Liechtenstein,LIE,2003,0,Europe
Liechtenstein,LIE,2004,2.907949,Europe
Liechtenstein,LIE,2007,0,Europe
Liechtenstein,LIE,2008,2.8213918,Europe
Liechtenstein,LIE,2009,0,Europe
Liechtenstein,LIE,2010,2.7778935,Europe
Liechtenstein,LIE,2011,0,Europe
Liechtenstein,LIE,2012,0,Europe
Liechtenstein,LIE,2013,0,Europe
Liechtenstein,LIE,2014,2.6908846,Europe
Liechtenstein,LIE,2015,0,Europe
Liechtenstein,LIE,2016,0,Europe
Liechtenstein,LIE,2017,2.641973,Europe
Liechtenstein,LIE,2018,2.62271,Europe
Liechtenstein,LIE,2019,2.6014569,Europe
Liechtenstein,LIE,2020,2.5795135,Europe
Liechtenstein,LIE,2021,5.122426,Europe
Lithuania,LTU,1990,4.8714314,Europe
Lithuania,LTU,1991,5.7815843,Europe
Lithuania,LTU,1992,7.1939635,Europe
Lithuania,LTU,1993,11.303744,Europe
Lithuania,LTU,1994,12.722677,Europe
Lithuania,LTU,1995,13.840495,Europe
Lithuania,LTU,1996,11.250901,Europe
Lithuania,LTU,1997,10.941933,Europe
Lithuania,LTU,1998,8.766068,Europe
Lithuania,LTU,1999,8.771179,Europe
Lithuania,LTU,2000,10.570214,Europe
Lithuania,LTU,2001,10.164111,Europe
Lithuania,LTU,2002,8.507424,Europe
Lithuania,LTU,2004,10.157849,Europe
Lithuania,LTU,2005,11.197187,Europe
Lithuania,LTU,2006,8.807857,Europe
Lithuania,LTU,2007,8.572205,Europe
Lithuania,LTU,2008,9.316924,Europe
Lithuania,LTU,2009,7.9664803,Europe
Lithuania,LTU,2010,7.069717,Europe
Lithuania,LTU,2011,6.96682,Europe
Lithuania,LTU,2012,6.7596292,Europe
Lithuania,LTU,2013,6.6928964,Europe
Lithuania,LTU,2014,5.42076,Europe
Lithuania,LTU,2015,5.9192696,Europe
Lithuania,LTU,2016,5.332665,Europe
Lithuania,LTU,2017,3.5344276,Europe
Lithuania,LTU,2018,3.282809,Europe
Lithuania,LTU,2019,3.3630786,Europe
Lithuania,LTU,2020,3.6126075,Europe
Lithuania,LTU,2021,2.5765011,Europe
Lithuania,LTU,2022,2.3784847,Europe
Lithuania,LTU,2023,2.6277995,Europe
Luxembourg,LUX,1994,1.49035,Europe
Luxembourg,LUX,1995,0.4899235,Europe
Luxembourg,LUX,1996,0.96670544,Europe
Luxembourg,LUX,1997,0.95472574,Europe
Luxembourg,LUX,1998,0.9430526,Europe
Luxembourg,LUX,1999,1.3956832,Europe
Luxembourg,LUX,2000,0.91715246,Europe
Luxembourg,LUX,2001,2.0373445,Europe
Luxembourg,LUX,2002,1.3441206,Europe
Luxembourg,LUX,2003,0.6639548,Europe
Luxembourg,LUX,2004,0.43639967,Europe
Luxembourg,LUX,2005,0.85954314,Europe
Luxembourg,LUX,2006,1.4803348,Europe
Luxembourg,LUX,2007,1.4575135,Europe
Luxembourg,LUX,2008,1.6360236,Europe
Luxembourg,LUX,2009,1.0036402,Europe
Luxembourg,LUX,2010,1.9707929,Europe
Luxembourg,LUX,2011,0.7713312,Europe
Luxembourg,LUX,2012,0,Europe
Luxembourg,LUX,2013,0.18404225,Europe
Luxembourg,LUX,2014,0.71906364,Europe
Luxembourg,LUX,2015,0.87790763,Europe
Luxembourg,LUX,2016,0.8568892,Europe
Luxembourg,LUX,2017,0.3352917,Europe
Luxembourg,LUX,2018,0.4933391,Europe
Luxembourg,LUX,2019,0.6449917,Europe
Luxembourg,LUX,2020,0.47573966,Europe
Luxembourg,LUX,2021,0.62473255,Europe
Luxembourg,LUX,2022,1.5306611,Europe
Macao,MAC,1991,3.3124695,Asia
Macao,MAC,1992,0.80591327,Asia
Macao,MAC,1993,3.1469095,Asia
Macao,MAC,1994,3.3322952,Asia
Macao,MAC,1995,2.0065565,Asia
Macao,MAC,1996,4.176612,Asia
Macao,MAC,1997,7.227714,Asia
Macao,MAC,1998,5.6763086,Asia
Macao,MAC,1999,8.599602,Asia
Macao,MAC,2000,2.2867126,Asia
Macao,MAC,2001,1.797248,Asia
Macao,MAC,2002,0.43858302,Asia
Macao,MAC,2003,1.7055641,Asia
Macao,MAC,2004,0.8295313,Asia
Macao,MAC,2005,0.80741125,Asia
Macao,MAC,2006,1.9656155,Asia
Macao,MAC,2007,1.148819,Asia
Macao,MAC,2008,0.74636614,Asia
Macao,MAC,2009,0.90994626,Asia
Macao,MAC,2010,0.35536256,Asia
Macao,MAC,2011,0.6948878,Asia
Macao,MAC,2012,0.6809142,Asia
Macao,MAC,2013,0.16701657,Asia
Macao,MAC,2014,0.16385277,Asia
Macao,MAC,2015,0.16072544,Asia
Macao,MAC,2016,0.15765125,Asia
Macao,MAC,2017,0.309332,Asia
Macao,MAC,2018,0.3035952,Asia
Macao,MAC,2019,0.29807416,Asia
Macao,MAC,2020,0.29279727,Asia
Macao,MAC,2021,0.43202642,Asia
Macao,MAC,2022,0.2839471,Asia
Macao,MAC,2023,0.56029356,Asia
Malawi,MWI,2000,6.185963,Africa
Malawi,MWI,2001,7.763266,Africa
Malawi,MWI,2002,4.7725506,Africa
Malawi,MWI,2003,2.462736,Africa
Malawi,MWI,2004,3.287806,Africa
Malawi,MWI,2005,1.5576286,Africa
Malawi,MWI,2006,6.2203093,Africa
Malawi,MWI,2007,5.0823703,Africa
Malawi,MWI,2008,5.580829,Africa
Malawi,MWI,2009,2.2228725,Africa
Malawi,MWI,2010,3.5072424,Africa
Malawi,MWI,2011,2.2469668,Africa
Malawi,MWI,2012,1.7759867,Africa
Malaysia,MYS,1990,1.7551562,Asia
Malaysia,MYS,1991,2.0935028,Asia
Malaysia,MYS,1992,1.9432349,Asia
Malaysia,MYS,1993,1.8630971,Asia
Malaysia,MYS,1994,1.6952192,Asia
Malaysia,MYS,1995,1.947803,Asia
Malaysia,MYS,1996,2.1438758,Asia
Malaysia,MYS,1997,2.52629,Asia
Malaysia,MYS,1998,2.8712661,Asia
Malaysia,MYS,1999,2.620843,Asia
Malaysia,MYS,2000,2.3990092,Asia
Malaysia,MYS,2001,2.1975183,Asia
Malaysia,MYS,2002,2.3441575,Asia
Malaysia,MYS,2003,2.28934,Asia
Malaysia,MYS,2004,1.967789,Asia
Malaysia,MYS,2005,2.3378167,Asia
Malaysia,MYS,2006,2.2257628,Asia
Malaysia,MYS,2007,2.414959,Asia
Malaysia,MYS,2008,2.1653926,Asia
Malaysia,MYS,2009,1.9946824,Asia
Malaysia,MYS,2010,1.8844368,Asia
Malaysia,MYS,2011,1.8174312,Asia
Malaysia,MYS,2012,2.029476,Asia
Malaysia,MYS,2013,2.0779297,Asia
Malaysia,MYS,2014,1.6614469,Asia
Malaysia,MYS,2015,1.5944778,Asia
Malaysia,MYS,2016,1.4344275,Asia
Malaysia,MYS,2017,1.1713567,Asia
Malaysia,MYS,2018,0.9814358,Asia
Malaysia,MYS,2019,0.927017,Asia
Malaysia,MYS,2020,0.74654263,Asia
Malaysia,MYS,2021,0.70881855,Asia
Malaysia,MYS,2022,0.6917325,Asia
Malaysia,MYS,2023,0.7344924,Asia
Maldives,MDV,1990,0.44491506,Asia
Maldives,MDV,1995,0.7792744,Asia
Maldives,MDV,1997,2.2412522,Asia
Maldives,MDV,2001,2.441002,Asia
Maldives,MDV,2002,2.7433338,Asia
Maldives,MDV,2007,0.92455906,Asia
Maldives,MDV,2008,1.4873427,Asia
Maldives,MDV,2009,1.7227765,Asia
Maldives,MDV,2010,1.6630081,Asia
Maldives,MDV,2011,0.80283886,Asia
Maldives,MDV,2012,2.585195,Asia
Maldives,MDV,2013,0.74986786,Asia
Maldives,MDV,2015,0.93424326,Asia
Maldives,MDV,2019,0.6150932,Asia
Malta,MLT,1990,1.0872283,Europe
Malta,MLT,1991,0.80790347,Europe
Malta,MLT,1992,1.6008773,Europe
Malta,MLT,1993,1.8507893,Europe
Malta,MLT,1994,0.78646445,Europe
Malta,MLT,1998,1.2697623,Europe
Malta,MLT,1999,2.5195994,Europe
Malta,MLT,2000,1.0002626,Europe
Malta,MLT,2001,1.4896303,Europe
Malta,MLT,2002,1.4794195,Europe
Malta,MLT,2004,1.7040026,Europe
Malta,MLT,2005,0.96777433,Europe
Malta,MLT,2006,0,Europe
Malta,MLT,2007,0.9587808,Europe
Malta,MLT,2008,1.4320868,Europe
Malta,MLT,2009,0.95058274,Europe
Malta,MLT,2010,0.94640845,Europe
Malta,MLT,2011,0.70649993,Europe
Malta,MLT,2012,2.8128703,Europe
Malta,MLT,2013,1.6337867,Europe
Malta,MLT,2014,1.3809469,Europe
Malta,MLT,2015,0.89891577,Europe
Malta,MLT,2016,1.0982518,Europe
Malta,MLT,2017,1.9234776,Europe
Malta,MLT,2018,1.6509908,Europe
Malta,MLT,2019,0.992033,Europe
Malta,MLT,2020,1.3508128,Europe
Malta,MLT,2021,0.38140535,Europe
Malta,MLT,2022,1.5146008,Europe
Malta,MLT,2023,0.5628983,Europe
Marshall Islands,MHL,1991,10.972733,Oceania
Marshall Islands,MHL,1992,4.3115063,Oceania
Marshall Islands,MHL,1994,4.1918616,Oceania
Martinique,MTQ,2004,4.6902404,North America
Martinique,MTQ,2005,4.7281675,North America
Martinique,MTQ,2006,5.7435384,North America
Martinique,MTQ,2007,5.73843,North America
Martinique,MTQ,2008,4.2426176,North America
Martinique,MTQ,2009,2.753297,North America
Mauritania,MRT,2018,1.2218499,Africa
Mauritania,MRT,2019,1.0743763,Africa
Mauritania,MRT,2020,0.9999715,Africa
Mauritius,MUS,1990,1.8365077,Africa
Mauritius,MUS,1991,2.6290953,Africa
Mauritius,MUS,1992,2.7736273,Africa
Mauritius,MUS,1993,1.8544791,Africa
Mauritius,MUS,1994,2.3548949,Africa
Mauritius,MUS,1995,2.155506,Africa
Mauritius,MUS,1996,2.9000762,Africa
Mauritius,MUS,1997,2.0265162,Africa
Mauritius,MUS,1998,2.5939133,Africa
Mauritius,MUS,1999,1.9073026,Africa
Mauritius,MUS,2000,2.1370533,Africa
Mauritius,MUS,2009,2.971136,Africa
Mauritius,MUS,2010,2.572679,Africa
Mauritius,MUS,2011,2.4878194,Africa
Mauritius,MUS,2012,2.17194,Africa
Mauritius,MUS,2013,2.7111113,Africa
Mauritius,MUS,2014,1.4705831,Africa
Mauritius,MUS,2015,1.6250405,Africa
Mauritius,MUS,2016,1.6256342,Africa
Mauritius,MUS,2017,2.5568414,Africa
Mauritius,MUS,2018,2.8708131,Africa
Mauritius,MUS,2019,2.0990927,Africa
Mauritius,MUS,2020,2.727507,Africa
Mauritius,MUS,2021,2.6570315,Africa
Mauritius,MUS,2022,2.2724967,Africa
Mayotte,MYT,2007,14.153873,Africa
Mayotte,MYT,2008,2.545747,Africa
Mayotte,MYT,2009,5.943669,Africa
Melanesia (UN),,2000,7.119169,
Melanesia (UN),,2001,6.5273423,
Melanesia (UN),,2002,6.786503,
Melanesia (UN),,2003,8.394719,
Melanesia (UN),,2004,8.109103,
Melanesia (UN),,2005,7.9140897,
Melanesia (UN),,2006,7.7326603,
Melanesia (UN),,2007,6.5718756,
Melanesia (UN),,2008,7.1789393,
Melanesia (UN),,2009,8.098688,
Melanesia (UN),,2010,7.9637704,
Melanesia (UN),,2011,7.7696767,
Melanesia (UN),,2012,7.79565,
Melanesia (UN),,2013,7.8086004,
Melanesia (UN),,2014,7.8383255,
Melanesia (UN),,2015,7.9123483,
Melanesia (UN),,2016,7.8294735,
Melanesia (UN),,2017,7.820082,
Melanesia (UN),,2018,7.8712754,
Melanesia (UN),,2019,7.9639626,
Melanesia (UN),,2020,7.942753,
Melanesia (UN),,2021,7.8867,
Melanesia (UN),,2022,8.022433,
Melanesia (UN),,2023,7.9388347,
Mexico,MEX,1990,17.499361,North America
Mexico,MEX,1991,17.91768,North America
Mexico,MEX,1992,19.285301,North America
Mexico,MEX,1993,18.299263,North America
Mexico,MEX,1994,17.74495,North America
Mexico,MEX,1995,17.182014,North America
Mexico,MEX,1996,15.689103,North America
Mexico,MEX,1997,14.41377,North America
Mexico,MEX,1998,14.2882185,North America
Mexico,MEX,1999,12.61279,North America
Mexico,MEX,2000,10.886631,North America
Mexico,MEX,2001,10.274817,North America
Mexico,MEX,2002,9.934157,North America
Mexico,MEX,2003,9.795247,North America
Mexico,MEX,2004,8.936326,North America
Mexico,MEX,2005,9.376107,North America
Mexico,MEX,2006,9.745122,North America
Mexico,MEX,2007,8.151737,North America
Mexico,MEX,2008,12.689549,North America
Mexico,MEX,2009,17.681293,North America
Mexico,MEX,2010,22.668648,North America
Mexico,MEX,2011,23.613478,North America
Mexico,MEX,2012,22.228556,North America
Mexico,MEX,2013,19.488173,North America
Mexico,MEX,2014,16.705032,North America
Mexico,MEX,2015,17.14843,North America
Mexico,MEX,2016,20.08894,North America
Mexico,MEX,2017,25.995935,North America
Mexico,MEX,2018,29.44843,North America
Mexico,MEX,2019,29.150867,North America
Mexico,MEX,2020,29.001005,North America
Mexico,MEX,2021,27.967503,North America
Mexico,MEX,2022,25.881496,North America
Mexico,MEX,2023,24.858995,North America
Micronesia (UN),,2000,2.599098,
Micronesia (UN),,2001,3.913456,
Micronesia (UN),,2002,2.8430762,
Micronesia (UN),,2003,4.1080747,
Micronesia (UN),,2004,4.3247404,
Micronesia (UN),,2005,4.007475,
Micronesia (UN),,2006,4.848667,
Micronesia (UN),,2007,2.8897078,
Micronesia (UN),,2008,3.0089812,
Micronesia (UN),,2009,2.6615655,
Micronesia (UN),,2010,2.7906532,
Micronesia (UN),,2011,4.314465,
Micronesia (UN),,2012,3.71409,
Micronesia (UN),,2013,3.729155,
Micronesia (UN),,2014,3.744539,
Micronesia (UN),,2015,3.7643943,
Micronesia (UN),,2016,3.1900077,
Micronesia (UN),,2017,3.192234,
Micronesia (UN),,2018,3.428521,
Micronesia (UN),,2019,4.245602,
Micronesia (UN),,2020,4.228185,
Micronesia (UN),,2021,3.7659698,
Micronesia (UN),,2022,3.8063793,
Micronesia (UN),,2023,3.8029642,
Micronesia (country),FSM,2019,0.9067663,Oceania
Moldova,MDA,1990,6.515173,Europe
Moldova,MDA,1991,6.50719,Europe
Moldova,MDA,1992,11.199112,Europe
Moldova,MDA,1993,8.700073,Europe
Moldova,MDA,1994,9.042823,Europe
Moldova,MDA,1995,9.10695,Europe
Moldova,MDA,1996,9.116486,Europe
Moldova,MDA,1997,9.50514,Europe
Moldova,MDA,1998,8.68314,Europe
Moldova,MDA,1999,9.139324,Europe
Moldova,MDA,2000,10.224402,Europe
Moldova,MDA,2001,9.8096075,Europe
Moldova,MDA,2002,9.679141,Europe
Moldova,MDA,2003,7.78919,Europe
Moldova,MDA,2004,6.845135,Europe
Moldova,MDA,2005,7.421023,Europe
Moldova,MDA,2006,6.6814294,Europe
Moldova,MDA,2007,5.634321,Europe
Moldova,MDA,2008,6.2442055,Europe
Moldova,MDA,2009,6.6375084,Europe
Moldova,MDA,2010,7.2962728,Europe
Moldova,MDA,2011,6.072079,Europe
Moldova,MDA,2012,6.575497,Europe
Moldova,MDA,2013,6.71803,Europe
Moldova,MDA,2014,4.816453,Europe
Moldova,MDA,2015,5.749636,Europe
Moldova,MDA,2016,6.1770453,Europe
Moldova,MDA,2017,4.4152217,Europe
Moldova,MDA,2018,5.263537,Europe
Moldova,MDA,2019,3.8874729,Europe
Moldova,MDA,2020,3.0301738,Europe
Moldova,MDA,2021,2.1826994,Europe
Moldova,MDA,2022,2.4671178,Europe
Moldova,MDA,2023,2.5431437,Europe
Monaco,MCO,2001,3.081949,Europe
Monaco,MCO,2007,0,Europe
Monaco,MCO,2008,0,Europe
Mongolia,MNG,2003,13.601369,Asia
Mongolia,MNG,2004,13.095839,Asia
Mongolia,MNG,2005,15.525885,Asia
Mongolia,MNG,2006,12.999295,Asia
Mongolia,MNG,2007,11.3115,Asia
Mongolia,MNG,2008,8.0473,Asia
Mongolia,MNG,2009,8.216631,Asia
Mongolia,MNG,2010,8.846177,Asia
Mongolia,MNG,2011,9.689709,Asia
Mongolia,MNG,2012,7.1186876,Asia
Mongolia,MNG,2013,7.293433,Asia
Mongolia,MNG,2014,7.3119526,Asia
Mongolia,MNG,2015,7.1895905,Asia
Mongolia,MNG,2016,6.0510154,Asia
Mongolia,MNG,2017,6.152629,Asia
Mongolia,MNG,2018,6.187443,Asia
Mongolia,MNG,2019,6.342599,Asia
Mongolia,MNG,2020,6.2295156,Asia
Mongolia,MNG,2021,6.168267,Asia
Mongolia,MNG,2022,5.965715,Asia
Mongolia,MNG,2023,5.915035,Asia
Mongolia,MNG,2024,5.63941,Asia
Montenegro,MNE,2002,4.260244,Europe
Montenegro,MNE,2007,1.8946017,Europe
Montenegro,MNE,2008,3.7924008,Europe
Montenegro,MNE,2009,3.3204863,Europe
Montenegro,MNE,2010,2.3730855,Europe
Montenegro,MNE,2011,3.319174,Europe
Montenegro,MNE,2012,2.6833348,Europe
Montenegro,MNE,2013,1.5792736,Europe
Montenegro,MNE,2014,3.167687,Europe
Montenegro,MNE,2015,2.7063816,Europe
Montenegro,MNE,2016,4.485393,Europe
Montenegro,MNE,2017,2.418912,Europe
Montenegro,MNE,2018,2.2734838,Europe
Montenegro,MNE,2019,3.760219,Europe
Montenegro,MNE,2020,2.9608428,Europe
Montenegro,MNE,2021,2.4840586,Europe
Montenegro,MNE,2022,2.603118,Europe
Montenegro,MNE,2023,0.7892012,Europe
Montserrat,MSR,1990,0,North America
Montserrat,MSR,1991,0,North America
Montserrat,MSR,1992,20.026033,North America
Montserrat,MSR,1993,0,North America
Montserrat,MSR,1994,11.30774,North America
Montserrat,MSR,1995,0,North America
Montserrat,MSR,1996,13.151838,North America
Montserrat,MSR,1997,0,North America
Montserrat,MSR,1998,15.869238,North America
Montserrat,MSR,1999,0,North America
Montserrat,MSR,2000,0,North America
Montserrat,MSR,2001,0,North America
Montserrat,MSR,2002,0,North America
Montserrat,MSR,2003,0,North America
Montserrat,MSR,2004,0,North America
Montserrat,MSR,2005,21.994942,North America
Montserrat,MSR,2006,21.826912,North America
Montserrat,MSR,2008,21.381227,North America
Montserrat,MSR,2012,20.850708,North America
Montserrat,MSR,2017,0,North America
Montserrat,MSR,2018,0,North America
Morocco,MAR,1990,0.36511996,Africa
Morocco,MAR,1991,0.5000199,Africa
Morocco,MAR,1992,0.52355045,Africa
Morocco,MAR,1993,0.5777958,Africa
Morocco,MAR,1994,0.7076699,Africa
Morocco,MAR,1997,2.6898575,Africa
Morocco,MAR,1998,2.012914,Africa
Morocco,MAR,1999,1.9267012,Africa
Morocco,MAR,2000,1.621901,Africa
Morocco,MAR,2001,1.8844585,Africa
Morocco,MAR,2002,1.5822924,Africa
Morocco,MAR,2003,1.7246385,Africa
Morocco,MAR,2004,1.569124,Africa
Morocco,MAR,2005,1.5448903,Africa
Morocco,MAR,2006,1.6183976,Africa
Morocco,MAR,2007,1.6577703,Africa
Morocco,MAR,2008,1.3478127,Africa
Morocco,MAR,2009,1.3487028,Africa
Morocco,MAR,2010,1.3891021,Africa
Morocco,MAR,2011,1.3399129,Africa
