Entity,Code,Year,Gini coefficient,World region according to OWID
Czechia,CZE,2012,0.2610993981361389,Europe
Czechia,CZE,2013,0.2647390365600586,Europe
Czechia,CZE,2014,0.25923222303390503,Europe
Czechia,CZE,2015,0.2586742639541626,Europe
Czechia,CZE,2016,0.25406333804130554,Europe
Czechia,CZE,2017,0.2485221028327942,Europe
Czechia,CZE,2018,0.24990341067314148,Europe
Czechia,CZE,2019,0.25262197852134705,Europe
Czechia,CZE,2020,0.26245132088661194,Europe
Czechia,CZE,2021,0.2620210349559784,Europe
Czechia,CZE,2022,0.25870388746261597,Europe
Czechia,CZE,2023,0.25713998079299927,Europe
Democratic Republic of Congo,COD,2004,0.4163389503955841,Africa
Democratic Republic of Congo,COD,2012,0.4207512140274048,Africa
Democratic Republic of Congo,COD,2020,0.44673240184783936,Africa
Denmark,DNK,1987,0.26232340931892395,Europe
Denmark,DNK,1992,0.2469104528427124,Europe
Denmark,DNK,1995,0.22955895960330963,Europe
Denmark,DNK,2000,0.23766319453716278,Europe
Denmark,DNK,2003,0.2563104033470154,Europe
Denmark,DNK,2004,0.24911795556545258,Europe
Denmark,DNK,2005,0.25186386704444885,Europe
Denmark,DNK,2006,0.2591307759284973,Europe
Denmark,DNK,2007,0.2618425786495209,Europe
Denmark,DNK,2008,0.2524627149105072,Europe
Denmark,DNK,2009,0.26701194047927856,Europe
Denmark,DNK,2010,0.27198559045791626,Europe
Denmark,DNK,2011,0.27311745285987854,Europe
Denmark,DNK,2012,0.27790749073028564,Europe
Denmark,DNK,2013,0.28542548418045044,Europe
Denmark,DNK,2014,0.28352880477905273,Europe
Denmark,DNK,2015,0.2817724347114563,Europe
Denmark,DNK,2016,0.281874418258667,Europe
Denmark,DNK,2017,0.2874666154384613,Europe
Denmark,DNK,2018,0.28165727853775024,Europe
Denmark,DNK,2019,0.27723315358161926,Europe
Denmark,DNK,2020,0.2750393748283386,Europe
Denmark,DNK,2021,0.28323492407798767,Europe
Denmark,DNK,2022,0.2925940155982971,Europe
Denmark,DNK,2023,0.29924848675727844,Europe
Djibouti,DJI,2002,0.3999737799167633,Africa
Djibouti,DJI,2012,0.45106539130210876,Africa
Djibouti,DJI,2013,0.4411860406398773,Africa
Djibouti,DJI,2017,0.4158601462841034,Africa
Dominican Republic,DOM,1986,0.4778079390525818,North America
Dominican Republic,DOM,1989,0.504481315612793,North America
Dominican Republic,DOM,1992,0.5105342268943787,North America
Dominican Republic,DOM,1996,0.47420477867126465,North America
Dominican Republic,DOM,1997,0.4890393018722534,North America
Dominican Republic,DOM,2000,0.5151459574699402,North America
Dominican Republic,DOM,2001,0.49998998641967773,North America
Dominican Republic,DOM,2002,0.49672260880470276,North America
Dominican Republic,DOM,2003,0.5212064981460571,North America
Dominican Republic,DOM,2004,0.5205090045928955,North America
Dominican Republic,DOM,2005,0.49965226650238037,North America
Dominican Republic,DOM,2006,0.5196129679679871,North America
Dominican Republic,DOM,2007,0.4885563850402832,North America
Dominican Republic,DOM,2008,0.48107606172561646,North America
Dominican Republic,DOM,2009,0.4887566566467285,North America
Dominican Republic,DOM,2010,0.47325944900512695,North America
Dominican Republic,DOM,2011,0.47706905007362366,North America
Dominican Republic,DOM,2012,0.4613354206085205,North America
Dominican Republic,DOM,2013,0.4765639305114746,North America
Dominican Republic,DOM,2014,0.44279468059539795,North America
Dominican Republic,DOM,2015,0.45181024074554443,North America
Dominican Republic,DOM,2016,0.4572271406650543,North America
Dominican Republic,DOM,2017,0.42193278670310974,North America
Dominican Republic,DOM,2018,0.4368615746498108,North America
Dominican Republic,DOM,2019,0.41917237639427185,North America
Dominican Republic,DOM,2020,0.3962867259979248,North America
Dominican Republic,DOM,2021,0.38529354333877563,North America
Dominican Republic,DOM,2022,0.36979401111602783,North America
Dominican Republic,DOM,2023,0.38397565484046936,North America
Dominican Republic,DOM,2024,0.3897125720977783,North America
East Timor,TLS,2001,0.3593529164791107,Asia
East Timor,TLS,2007,0.2782331705093384,Asia
East Timor,TLS,2014,0.2865292727947235,Asia
Ecuador,ECU,1994,0.5333368182182312,South America
Ecuador,ECU,1999,0.5857383012771606,South America
Ecuador,ECU,2000,0.5630455017089844,South America
Ecuador,ECU,2003,0.5351476073265076,South America
Ecuador,ECU,2004,0.5389178395271301,South America
Ecuador,ECU,2005,0.5305740237236023,South America
Ecuador,ECU,2006,0.5225061774253845,South America
Ecuador,ECU,2007,0.5335530638694763,South America
Ecuador,ECU,2008,0.49788129329681396,South America
Ecuador,ECU,2009,0.4849892854690552,South America
Ecuador,ECU,2010,0.4880008399486542,South America
Ecuador,ECU,2011,0.45871636271476746,South America
Ecuador,ECU,2012,0.4610954225063324,South America
Ecuador,ECU,2013,0.4686249792575836,South America
Ecuador,ECU,2014,0.44992679357528687,South America
Ecuador,ECU,2015,0.45951008796691895,South America
Ecuador,ECU,2016,0.4501645565032959,South America
Ecuador,ECU,2017,0.44670116901397705,South America
Ecuador,ECU,2018,0.4543803036212921,South America
Ecuador,ECU,2019,0.45710039138793945,South America
Ecuador,ECU,2020,0.47309672832489014,South America
Ecuador,ECU,2021,0.45797622203826904,South America
Ecuador,ECU,2022,0.45465120673179626,South America
Ecuador,ECU,2023,0.44579553604125977,South America
Ecuador,ECU,2024,0.45195475220680237,South America
Ecuador (urban),,1987,0.5048003792762756,
Ecuador (urban),,1995,0.5083456635475159,
Ecuador (urban),,1998,0.49607276916503906,
Egypt,EGY,1990,0.32003939151763916,Africa
Egypt,EGY,1995,0.30082839727401733,Africa
Egypt,EGY,1999,0.3083484470844269,Africa
Egypt,EGY,2004,0.3184754550457001,Africa
Egypt,EGY,2008,0.31102436780929565,Africa
Egypt,EGY,2010,0.3019145727157593,Africa
Egypt,EGY,2012,0.28292202949523926,Africa
Egypt,EGY,2015,0.31823357939720154,Africa
Egypt,EGY,2017,0.3153395354747772,Africa
Egypt,EGY,2019,0.31893250346183777,Africa
Egypt,EGY,2021,0.2848203778266907,Africa
El Salvador,SLV,1989,0.48709404468536377,North America
El Salvador,SLV,1991,0.537876546382904,North America
El Salvador,SLV,1995,0.49846726655960083,North America
El Salvador,SLV,1996,0.5095692276954651,North America
El Salvador,SLV,1998,0.5437270998954773,North America
El Salvador,SLV,1999,0.5207594633102417,North America
El Salvador,SLV,2000,0.5146319270133972,North America
El Salvador,SLV,2001,0.5134626030921936,North America
El Salvador,SLV,2002,0.5185059905052185,North America
El Salvador,SLV,2003,0.5043299198150635,North America
El Salvador,SLV,2004,0.4779801666736603,North America
El Salvador,SLV,2005,0.4847163259983063,North America
El Salvador,SLV,2006,0.45689231157302856,North America
El Salvador,SLV,2007,0.45217469334602356,North America
El Salvador,SLV,2008,0.4688558876514435,North America
El Salvador,SLV,2009,0.45824840664863586,North America
El Salvador,SLV,2010,0.43513259291648865,North America
El Salvador,SLV,2011,0.4231797754764557,North America
El Salvador,SLV,2012,0.41828832030296326,North America
El Salvador,SLV,2013,0.4335865080356598,North America
El Salvador,SLV,2014,0.4155943989753723,North America
El Salvador,SLV,2015,0.40551814436912537,North America
El Salvador,SLV,2016,0.39978542923927307,North America
El Salvador,SLV,2017,0.3800715208053589,North America
El Salvador,SLV,2018,0.3861057162284851,North America
El Salvador,SLV,2019,0.3877876400947571,North America
El Salvador,SLV,2021,0.39010632038116455,North America
El Salvador,SLV,2022,0.38752999901771545,North America
El Salvador,SLV,2023,0.398023784160614,North America
Equatorial Guinea,GNQ,2022,0.3854236304759979,Africa
Estonia,EST,1993,0.3942733407020569,Europe
Estonia,EST,2003,0.3719470798969269,Europe
Estonia,EST,2004,0.33559250831604004,Europe
Estonia,EST,2005,0.33446767926216125,Europe
Estonia,EST,2006,0.33667656779289246,Europe
Estonia,EST,2007,0.3117837905883789,Europe
Estonia,EST,2008,0.3191497027873993,Europe
Estonia,EST,2009,0.3144266605377197,Europe
Estonia,EST,2010,0.3199983835220337,Europe
Estonia,EST,2011,0.3248837888240814,Europe
Estonia,EST,2012,0.32913485169410706,Europe
Estonia,EST,2013,0.35075488686561584,Europe
Estonia,EST,2014,0.3458777964115143,Europe
Estonia,EST,2015,0.3266787528991699,Europe
Estonia,EST,2016,0.31194671988487244,Europe
Estonia,EST,2017,0.303542822599411,Europe
Estonia,EST,2018,0.30320098996162415,Europe
Estonia,EST,2019,0.3076534569263458,Europe
Estonia,EST,2020,0.30737072229385376,Europe
Estonia,EST,2021,0.31833958625793457,Europe
Estonia,EST,2022,0.3225240409374237,Europe
Estonia,EST,2023,0.30707377195358276,Europe
Eswatini,SWZ,1994,0.5871372818946838,Africa
Eswatini,SWZ,2000,0.5311352014541626,Africa
Eswatini,SWZ,2009,0.5144217014312744,Africa
Eswatini,SWZ,2016,0.5457979440689087,Africa
Ethiopia,ETH,1995,0.44563573598861694,Africa
Ethiopia,ETH,1999,0.2997579574584961,Africa
Ethiopia,ETH,2004,0.2980685234069824,Africa
Ethiopia,ETH,2010,0.3317060172557831,Africa
Ethiopia,ETH,2015,0.3499312400817871,Africa
Ethiopia,ETH,2021,0.31141793727874756,Africa
Ethiopia (rural),,1981,0.30980363488197327,
Fiji,FJI,2002,0.38102054595947266,Oceania
Fiji,FJI,2008,0.40375587344169617,Oceania
Fiji,FJI,2013,0.36696597933769226,Oceania
Fiji,FJI,2019,0.30706867575645447,Oceania
Finland,FIN,1987,0.22171398997306824,Europe
Finland,FIN,1991,0.22879761457443237,Europe
Finland,FIN,1995,0.23459136486053467,Europe
Finland,FIN,2000,0.2715662717819214,Europe
Finland,FIN,2003,0.27686429023742676,Europe
Finland,FIN,2004,0.27897652983665466,Europe
Finland,FIN,2005,0.2761949300765991,Europe
Finland,FIN,2006,0.27998724579811096,Europe
Finland,FIN,2007,0.2828556299209595,Europe
Finland,FIN,2008,0.27838134765625,Europe
Finland,FIN,2009,0.27455276250839233,Europe
Finland,FIN,2010,0.2771396338939667,Europe
Finland,FIN,2011,0.2764264941215515,Europe
Finland,FIN,2012,0.27096378803253174,Europe
Finland,FIN,2013,0.27193668484687805,Europe
Finland,FIN,2014,0.2677680552005768,Europe
Finland,FIN,2015,0.2710181176662445,Europe
Finland,FIN,2016,0.2707842290401459,Europe
Finland,FIN,2017,0.27382832765579224,Europe
Finland,FIN,2018,0.27329570055007935,Europe
Finland,FIN,2019,0.27737125754356384,Europe
Finland,FIN,2020,0.27091044187545776,Europe
Finland,FIN,2021,0.2770850658416748,Europe
Finland,FIN,2022,0.27925923466682434,Europe
Finland,FIN,2023,0.27399832010269165,Europe
France,FRA,1970,0.3714555501937866,Europe
France,FRA,1975,0.3591827154159546,Europe
France,FRA,1979,0.34042617678642273,Europe
France,FRA,1984,0.3339816927909851,Europe
France,FRA,1990,0.32119062542915344,Europe
France,FRA,1996,0.320165753364563,Europe
France,FRA,1997,0.3190014958381653,Europe
France,FRA,1998,0.31657764315605164,Europe
France,FRA,1999,0.3249977231025696,Europe
France,FRA,2000,0.3255305588245392,Europe
France,FRA,2001,0.325332909822464,Europe
France,FRA,2002,0.31778156757354736,Europe
France,FRA,2003,0.31411054730415344,Europe
France,FRA,2004,0.3064725697040558,Europe
France,FRA,2005,0.2983386814594269,Europe
France,FRA,2006,0.2969108819961548,Europe
France,FRA,2007,0.3242770731449127,Europe
France,FRA,2008,0.32996442914009094,Europe
France,FRA,2009,0.3266122043132782,Europe
France,FRA,2010,0.3372041881084442,Europe
France,FRA,2011,0.3329474925994873,Europe
France,FRA,2012,0.33114859461784363,Europe
France,FRA,2013,0.3251255452632904,Europe
France,FRA,2014,0.32262158393859863,Europe
France,FRA,2015,0.3270423114299774,Europe
France,FRA,2016,0.3192351758480072,Europe
France,FRA,2017,0.3163205087184906,Europe
France,FRA,2018,0.32380664348602295,Europe
France,FRA,2019,0.31199565529823303,Europe
France,FRA,2020,0.3066146969795227,Europe
France,FRA,2021,0.31500956416130066,Europe
France,FRA,2022,0.31236910820007324,Europe
France,FRA,2023,0.31809309124946594,Europe
Gabon,GAB,2005,0.4218498766422272,Africa
Gabon,GAB,2017,0.380243718624115,Africa
Gambia,GMB,1998,0.4832201600074768,Africa
Gambia,GMB,2003,0.47315526008605957,Africa
Gambia,GMB,2010,0.4356842041015625,Africa
Gambia,GMB,2015,0.3591883182525635,Africa
Gambia,GMB,2020,0.3875720500946045,Africa
Georgia,GEO,1996,0.37132707238197327,Asia
Georgia,GEO,1997,0.4068089723587036,Asia
Georgia,GEO,1998,0.41227972507476807,Asia
Georgia,GEO,1999,0.4012637138366699,Asia
Georgia,GEO,2000,0.4045737087726593,Asia
Georgia,GEO,2001,0.3955507278442383,Asia
Georgia,GEO,2002,0.3724569082260132,Asia
Georgia,GEO,2003,0.3664979636669159,Asia
Georgia,GEO,2004,0.3616828918457031,Asia
Georgia,GEO,2005,0.3737491965293884,Asia
Georgia,GEO,2006,0.3686513602733612,Asia
Georgia,GEO,2007,0.38107985258102417,Asia
Georgia,GEO,2008,0.3853241503238678,Asia
Georgia,GEO,2009,0.382345050573349,Asia
Georgia,GEO,2010,0.39458388090133667,Asia
Georgia,GEO,2011,0.3959311544895172,Asia
Georgia,GEO,2012,0.3895387053489685,Asia
Georgia,GEO,2013,0.38588786125183105,Asia
Georgia,GEO,2014,0.3755413293838501,Asia
Georgia,GEO,2015,0.3650367558002472,Asia
Georgia,GEO,2016,0.3663964867591858,Asia
Georgia,GEO,2017,0.3793957531452179,Asia
Georgia,GEO,2018,0.36411362886428833,Asia
Georgia,GEO,2019,0.35900697112083435,Asia
Georgia,GEO,2020,0.34464970231056213,Asia
Georgia,GEO,2021,0.34178444743156433,Asia
Georgia,GEO,2022,0.33500024676322937,Asia
Georgia,GEO,2023,0.34756895899772644,Asia
Georgia,GEO,2024,0.3385380506515503,Asia
Germany,DEU,1991,0.29492872953414917,Europe
Germany,DEU,1992,0.29073259234428406,Europe
Germany,DEU,1993,0.28612086176872253,Europe
Germany,DEU,1994,0.29159414768218994,Europe
Germany,DEU,1995,0.28811272978782654,Europe
Germany,DEU,1996,0.2799377739429474,Europe
Germany,DEU,1997,0.282467246055603,Europe
Germany,DEU,1998,0.282703697681427,Europe
Germany,DEU,1999,0.29047977924346924,Europe
Germany,DEU,2000,0.28888139128685,Europe
Germany,DEU,2001,0.2994938790798187,Europe
Germany,DEU,2002,0.2981053292751312,Europe
Germany,DEU,2003,0.2980293035507202,Europe
Germany,DEU,2004,0.3019258677959442,Europe
Germany,DEU,2005,0.31704092025756836,Europe
Germany,DEU,2006,0.31041958928108215,Europe
Germany,DEU,2007,0.31177088618278503,Europe
Germany,DEU,2008,0.30800265073776245,Europe
Germany,DEU,2009,0.3047942817211151,Europe
Germany,DEU,2010,0.302184134721756,Europe
Germany,DEU,2011,0.3061050474643707,Europe
Germany,DEU,2012,0.31055790185928345,Europe
Germany,DEU,2013,0.3145359754562378,Europe
Germany,DEU,2014,0.3084779381752014,Europe
Germany,DEU,2015,0.31653913855552673,Europe
Germany,DEU,2016,0.31413090229034424,Europe
Germany,DEU,2017,0.3131486475467682,Europe
Germany,DEU,2018,0.31872114539146423,Europe
Germany,DEU,2019,0.31780925393104553,Europe
Germany,DEU,2020,0.3243345022201538,Europe
Ghana,GHA,1987,0.3534957766532898,Africa
Ghana,GHA,1988,0.3599354028701782,Africa
Ghana,GHA,1991,0.3843171298503876,Africa
Ghana,GHA,1998,0.4007120728492737,Africa
Ghana,GHA,2005,0.427562415599823,Africa
Ghana,GHA,2012,0.4237164258956909,Africa
Ghana,GHA,2016,0.4350859522819519,Africa
Greece,GRC,1995,0.36966341733932495,Europe
Greece,GRC,2000,0.3444035053253174,Europe
Greece,GRC,2002,0.3552097976207733,Europe
Greece,GRC,2003,0.32759198546409607,Europe
Greece,GRC,2004,0.335880309343338,Europe
Greece,GRC,2005,0.3459669053554535,Europe
Greece,GRC,2006,0.35121819376945496,Europe
Greece,GRC,2007,0.33950820565223694,Europe
Greece,GRC,2008,0.3358771800994873,Europe
Greece,GRC,2009,0.3361497223377228,Europe
Greece,GRC,2010,0.34098759293556213,Europe
Greece,GRC,2011,0.3484191596508026,Europe
Greece,GRC,2012,0.36250361800193787,Europe
Greece,GRC,2013,0.3612728714942932,Europe
Greece,GRC,2014,0.35804522037506104,Europe
Greece,GRC,2015,0.359968364238739,Europe
Greece,GRC,2016,0.3495604395866394,Europe
Greece,GRC,2017,0.34350308775901794,Europe
Greece,GRC,2018,0.32890036702156067,Europe
Greece,GRC,2019,0.3310182988643646,Europe
Greece,GRC,2020,0.3355811536312103,Europe
Greece,GRC,2021,0.3293948471546173,Europe
Greece,GRC,2022,0.33373600244522095,Europe
Greece,GRC,2023,0.3343870937824249,Europe
Grenada,GRD,2018,0.438164085149765,North America
Guatemala,GTM,1986,0.541327178478241,North America
Guatemala,GTM,1989,0.5880920886993408,North America
Guatemala,GTM,1998,0.49397599697113037,North America
Guatemala,GTM,2000,0.5417457222938538,North America
Guatemala,GTM,2006,0.5454021692276001,North America
Guatemala,GTM,2014,0.4832651913166046,North America
Guatemala,GTM,2023,0.4521268308162689,North America
Guinea,GIN,1991,0.4555828869342804,Africa
Guinea,GIN,1994,0.46081608533859253,Africa
Guinea,GIN,2002,0.430027037858963,Africa
Guinea,GIN,2007,0.3935534656047821,Africa
Guinea,GIN,2012,0.3372970521450043,Africa
Guinea,GIN,2018,0.2959195375442505,Africa
Guinea-Bissau,GNB,1991,0.5575031042098999,Africa
Guinea-Bissau,GNB,1993,0.4360943138599396,Africa
Guinea-Bissau,GNB,2002,0.3556883633136749,Africa
Guinea-Bissau,GNB,2010,0.5060209035873413,Africa
Guinea-Bissau,GNB,2018,0.3476523160934448,Africa
Guinea-Bissau,GNB,2021,0.33435067534446716,Africa
Guyana,GUY,1992,0.3946759104728699,South America
Guyana,GUY,1998,0.4505282938480377,South America
Haiti,HTI,2001,0.5899116396903992,North America
Haiti,HTI,2012,0.6045080423355103,North America
Honduras,HND,1989,0.5536727905273438,North America
Honduras,HND,1990,0.559285581111908,North America
Honduras,HND,1991,0.5181965231895447,North America
Honduras,HND,1992,0.5180389881134033,North America
Honduras,HND,1993,0.5344483852386475,North America
Honduras,HND,1994,0.5499133467674255,North America
Honduras,HND,1995,0.5546936988830566,North America
Honduras,HND,1996,0.5569672584533691,North America
Honduras,HND,1997,0.5272735357284546,North America
Honduras,HND,1998,0.5728847980499268,North America
Honduras,HND,1999,0.5521424412727356,North America
Honduras,HND,2001,0.5535134673118591,North America
Honduras,HND,2002,0.5570878982543945,North America
Honduras,HND,2003,0.580780565738678,North America
Honduras,HND,2004,0.5809237360954285,North America
Honduras,HND,2005,0.5947672724723816,North America
Honduras,HND,2006,0.5752498507499695,North America
Honduras,HND,2007,0.5581572651863098,North America
Honduras,HND,2008,0.5548926591873169,North America
Honduras,HND,2009,0.5128166675567627,North America
Honduras,HND,2010,0.5308563709259033,North America
Honduras,HND,2011,0.5255374312400818,North America
Honduras,HND,2012,0.533649206161499,North America
Honduras,HND,2013,0.49958476424217224,North America
Honduras,HND,2014,0.49874868988990784,North America
Honduras,HND,2015,0.49248698353767395,North America
Honduras,HND,2016,0.4979712963104248,North America
Honduras,HND,2017,0.49444568157196045,North America
Honduras,HND,2018,0.48927849531173706,North America
Honduras,HND,2019,0.4816896915435791,North America
Honduras,HND,2023,0.4682682752609253,North America
Honduras,HND,2024,0.4567611813545227,North America
Honduras (urban),,1986,0.5509297847747803,
Hungary,HUN,1987,0.20883092284202576,Europe
Hungary,HUN,1989,0.25047779083251953,Europe
Hungary,HUN,1991,0.2962293028831482,Europe
Hungary,HUN,1993,0.2793830335140228,Europe
Hungary,HUN,1994,0.3328559696674347,Europe
Hungary,HUN,1999,0.3021984398365021,Europe
Hungary,HUN,2004,0.298643559217453,Europe
Hungary,HUN,2005,0.34720951318740845,Europe
Hungary,HUN,2006,0.2829602062702179,Europe
Hungary,HUN,2007,0.278818279504776,Europe
Hungary,HUN,2008,0.27514025568962097,Europe
Hungary,HUN,2009,0.26959261298179626,Europe
Hungary,HUN,2010,0.29444122314453125,Europe
Hungary,HUN,2011,0.29157912731170654,Europe
Hungary,HUN,2012,0.3080250918865204,Europe
Hungary,HUN,2013,0.31504103541374207,Europe
Hungary,HUN,2014,0.30913037061691284,Europe
Hungary,HUN,2015,0.30407091975212097,Europe
Hungary,HUN,2016,0.30324020981788635,Europe
Hungary,HUN,2017,0.30582544207572937,Europe
Iceland,ISL,2003,0.2683603763580322,Europe
Iceland,ISL,2004,0.27981850504875183,Europe
Iceland,ISL,2005,0.29002445936203003,Europe
Iceland,ISL,2006,0.3024500906467438,Europe
Iceland,ISL,2007,0.29470887780189514,Europe
Iceland,ISL,2008,0.31789278984069824,Europe
Iceland,ISL,2009,0.286562442779541,Europe
Iceland,ISL,2010,0.2617129683494568,Europe
Iceland,ISL,2011,0.26830270886421204,Europe
Iceland,ISL,2012,0.26769423484802246,Europe
Iceland,ISL,2013,0.25402915477752686,Europe
Iceland,ISL,2014,0.27800416946411133,Europe
Iceland,ISL,2015,0.2678797245025635,Europe
Iceland,ISL,2016,0.272411048412323,Europe
Iceland,ISL,2017,0.26131579279899597,Europe
Iceland,ISL,2018,0.26565009355545044,Europe
Iceland,ISL,2019,0.26802557706832886,Europe
India,IND,1977,0.29687821865081787,Asia
India,IND,1983,0.27203676104545593,Asia
India,IND,1987,0.27531003952026367,Asia
India,IND,1993,0.26109811663627625,Asia
India,IND,2004,0.27682065963745117,Asia
India,IND,2009,0.2782588601112366,Asia
India,IND,2011,0.2877688407897949,Asia
India,IND,2022,0.2551499605178833,Asia
Indonesia,IDN,1984,0.3230241537094116,Asia
Indonesia,IDN,1987,0.3041209280490875,Asia
Indonesia,IDN,1990,0.3106927275657654,Asia
Indonesia,IDN,1993,0.3175494372844696,Asia
Indonesia,IDN,1996,0.3421379327774048,Asia
Indonesia,IDN,1998,0.3085094094276428,Asia
Indonesia,IDN,1999,0.30788475275039673,Asia
Indonesia,IDN,2000,0.3030627369880676,Asia
Indonesia,IDN,2001,0.3116591274738312,Asia
Indonesia,IDN,2002,0.3016376495361328,Asia
Indonesia,IDN,2003,0.29323187470436096,Asia
Indonesia,IDN,2004,0.3041650652885437,Asia
Indonesia,IDN,2005,0.2990362048149109,Asia
Indonesia,IDN,2006,0.3152412176132202,Asia
Indonesia,IDN,2007,0.33231717348098755,Asia
Indonesia,IDN,2008,0.3263291120529175,Asia
Indonesia,IDN,2009,0.3343270719051361,Asia
Indonesia,IDN,2010,0.34586310386657715,Asia
Indonesia,IDN,2011,0.3792591392993927,Asia
Indonesia,IDN,2012,0.3714888095855713,Asia
Indonesia,IDN,2013,0.38926851749420166,Asia
Indonesia,IDN,2014,0.3877997100353241,Asia
Indonesia,IDN,2015,0.38207533955574036,Asia
Indonesia,IDN,2016,0.3688569962978363,Asia
Indonesia,IDN,2017,0.363678902387619,Asia
Indonesia,IDN,2018,0.36338645219802856,Asia
Indonesia,IDN,2019,0.35359862446784973,Asia
Indonesia,IDN,2020,0.35335615277290344,Asia
Indonesia,IDN,2021,0.35504764318466187,Asia
Indonesia,IDN,2022,0.35512030124664307,Asia
Indonesia,IDN,2023,0.3605703115463257,Asia
Indonesia,IDN,2024,0.34894394874572754,Asia
Iran,IRN,1986,0.47419631481170654,Asia
Iran,IRN,1990,0.43604776263237,Asia
Iran,IRN,1994,0.4299836754798889,Asia
Iran,IRN,1998,0.4409564137458801,Asia
Iran,IRN,2005,0.43558642268180847,Asia
Iran,IRN,2006,0.44752037525177,Asia
Iran,IRN,2009,0.420500248670578,Asia
Iran,IRN,2011,0.34661975502967834,Asia
Iran,IRN,2012,0.34425538778305054,Asia
Iran,IRN,2013,0.3396950960159302,Asia
Iran,IRN,2014,0.3481402099132538,Asia
Iran,IRN,2015,0.35264045000076294,Asia
Iran,IRN,2016,0.3591230809688568,Asia
Iran,IRN,2017,0.3669367730617523,Asia
Iran,IRN,2018,0.3741990625858307,Asia
Iran,IRN,2019,0.36482253670692444,Asia
Iran,IRN,2020,0.35842931270599365,Asia
Iran,IRN,2021,0.35468730330467224,Asia
Iran,IRN,2022,0.3480343818664551,Asia
Iran,IRN,2023,0.3588479459285736,Asia
Iraq,IRQ,2006,0.2860061228275299,Asia
Iraq,IRQ,2012,0.29541856050491333,Asia
Iraq,IRQ,2023,0.2977403998374939,Asia
Ireland,IRL,1987,0.3546620309352875,Europe
Ireland,IRL,1994,0.3691420555114746,Europe
Ireland,IRL,1995,0.3704509139060974,Europe
Ireland,IRL,1996,0.35622134804725647,Europe
Ireland,IRL,2000,0.33005204796791077,Europe
Ireland,IRL,2002,0.3229025602340698,Europe
Ireland,IRL,2003,0.3288742005825043,Europe
Ireland,IRL,2004,0.33609539270401,Europe
Ireland,IRL,2005,0.3375394940376282,Europe
Ireland,IRL,2006,0.32727566361427307,Europe
Ireland,IRL,2007,0.3194657564163208,Europe
Ireland,IRL,2008,0.3090561628341675,Europe
Ireland,IRL,2009,0.3268015384674072,Europe
Ireland,IRL,2010,0.32294827699661255,Europe
Ireland,IRL,2011,0.32872188091278076,Europe
Ireland,IRL,2012,0.33220013976097107,Europe
Ireland,IRL,2013,0.334856778383255,Europe
Ireland,IRL,2014,0.3187445402145386,Europe
Ireland,IRL,2015,0.3182036876678467,Europe
Ireland,IRL,2016,0.3280714452266693,Europe
Ireland,IRL,2017,0.3135872185230255,Europe
Ireland,IRL,2018,0.3060292601585388,Europe
Ireland,IRL,2019,0.3025754988193512,Europe
Ireland,IRL,2020,0.29228150844573975,Europe
Ireland,IRL,2021,0.293718546628952,Europe
Ireland,IRL,2022,0.29912030696868896,Europe
Ireland,IRL,2023,0.2897247076034546,Europe
Israel,ISR,1979,0.36329975724220276,Asia
Israel,ISR,1986,0.36490538716316223,Asia
Israel,ISR,1992,0.355072557926178,Asia
Israel,ISR,1997,0.3809710741043091,Asia
Israel,ISR,2001,0.38947662711143494,Asia
Israel,ISR,2002,0.3955942392349243,Asia
Israel,ISR,2003,0.40722569823265076,Asia
Israel,ISR,2004,0.41456300020217896,Asia
Israel,ISR,2005,0.4226762354373932,Asia
Israel,ISR,2006,0.4155532121658325,Asia
Israel,ISR,2007,0.4109863340854645,Asia
Israel,ISR,2008,0.41642680764198303,Asia
Israel,ISR,2009,0.4263395071029663,Asia
Israel,ISR,2010,0.42559465765953064,Asia
Israel,ISR,2011,0.41444164514541626,Asia
Israel,ISR,2012,0.4130220413208008,Asia
Israel,ISR,2013,0.39870527386665344,Asia
Israel,ISR,2014,0.39757490158081055,Asia
Israel,ISR,2015,0.39719530940055847,Asia
Israel,ISR,2016,0.3901301622390747,Asia
Israel,ISR,2017,0.38202065229415894,Asia
Israel,ISR,2018,0.3857717514038086,Asia
Israel,ISR,2019,0.382822185754776,Asia
Israel,ISR,2020,0.37773558497428894,Asia
Israel,ISR,2021,0.3789384961128235,Asia
Italy,ITA,1977,0.340066134929657,Europe
Italy,ITA,1978,0.33277302980422974,Europe
Italy,ITA,1979,0.3326154053211212,Europe
Italy,ITA,1980,0.32899266481399536,Europe
Italy,ITA,1981,0.3157181143760681,Europe
Italy,ITA,1982,0.29231560230255127,Europe
Italy,ITA,1983,0.2976721525192261,Europe
Italy,ITA,1984,0.3133436441421509,Europe
Italy,ITA,1986,0.31162822246551514,Europe
Italy,ITA,1987,0.34179532527923584,Europe
Italy,ITA,1989,0.3210614025592804,Europe
Italy,ITA,1991,0.31049972772598267,Europe
Italy,ITA,1993,0.35086438059806824,Europe
Italy,ITA,1995,0.35210874676704407,Europe
Italy,ITA,1998,0.3665250241756439,Europe
Italy,ITA,2000,0.3524496257305145,Europe
Italy,ITA,2002,0.34695860743522644,Europe
Italy,ITA,2003,0.34928759932518005,Europe
Italy,ITA,2004,0.3429309129714966,Europe
Italy,ITA,2005,0.3383101522922516,Europe
Italy,ITA,2006,0.33694812655448914,Europe
